image_name,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,label
IMG_4181.JPG,0.025973016756996356,0.056199056012832024,0.08416391423802078,0.09980560700386173,0.08618062613320629,0.11071182343453896,0.11039204030484764,0.09185576176078744,0.08955929379240973,0.12278959436788801,0.1212717960678756,0.11136798631769498,0.08624426994138659,0.11920752797833378,0.11869828882550022,0.10361729919542587,0.07782678498408342,0.09498720454750136,0.10035054757912745,0.08449315369713063,0
IMG_5466.JPG,0.029193800820365316,0.051129737757483126,0.07079345539458762,0.08881670263570363,0.07614681507076027,0.08828063825238387,0.10086023079581742,0.10390929157422119,0.07017765770582829,0.08619517641373213,0.09854343153704197,0.10681133725403395,0.0633492523017163,0.07315960613607056,0.08509648795657575,0.09232904312471778,0.04716735890931859,0.05853247165878208,0.07575601285917685,0.07731211188865703,0
IMG_5928.JPG,0.023843120873601454,0.050600991683559485,0.07786058110978847,0.09701162582617257,0.07997980201315133,0.10412852052348723,0.10978213406626053,0.10338178938295658,0.08585478722155762,0.11316671505729524,0.11531619462163101,0.10717459573614749,0.08140052018779224,0.1072693601114295,0.11286955942729876,0.106395111045366,0.07252293238064489,0.08991437216828317,0.10194485082509047,0.09900642492478369,0
IMG_1158.JPG,0.02981052950072292,0.058675173356227336,0.08006606396327022,0.09514200115285494,0.09245149791219814,0.11374553385262194,0.11657554232915018,0.10462375188028791,0.09142394900235366,0.11645300288641885,0.11389737710018931,0.10213033429897002,0.08076863494752086,0.1046902423227156,0.10354122547310977,0.09492455521977128,0.06668755188598374,0.08214497696586777,0.0908693556102329,0.08818638761782777,0
IMG_5028.JPG,0.0228577723000465,0.04813007459077125,0.07342746053327509,0.08985516240276273,0.08513406872328186,0.10457002792495108,0.10839959433610996,0.10446558064655968,0.08645165432108935,0.11322009553633196,0.11615032022852116,0.10777683921417147,0.08275402011420517,0.10826165829984459,0.11130641457879176,0.10796319876621385,0.071261462998758,0.09221486576429816,0.10517064486974918,0.10289462060076483,0
IMG_5193.JPG,0.027508207129887042,0.05596339552560812,0.08535566330809646,0.10821308847063023,0.08001378532298287,0.10757596779391324,0.11620958288709965,0.11195764028792073,0.09145944860618589,0.12135149307895544,0.12569333549343722,0.11949479220773936,0.09364001573512944,0.1201331401209298,0.12515809197470443,0.12149529339512767,0.08755102705016293,0.10889609207184119,0.12152273436412434,0.12379901845255144,0
IMG_1118.JPG,0.01980929139459616,0.04272563190290874,0.06926201108773762,0.0863442921339657,0.08272241318686002,0.10423859548735007,0.10496338370498164,0.07953760126162182,0.08759861904468882,0.11440054191996035,0.10850835877542928,0.09067502929262528,0.08701310024405524,0.107510820279188,0.10199889573130112,0.08258298989567578,0.07653593871280151,0.09588661028898894,0.09725988765079817,0.08132216512210692,0
IMG_4466.JPG,0.031169954468214627,0.06005470395707217,0.08776705410835951,0.10764290709292573,0.08606975814914442,0.10847689425258643,0.11178181239556578,0.09850541147275126,0.08830829940852454,0.11733906071366867,0.11201799832666554,0.0979829332398783,0.08439863709507214,0.1090750992610159,0.10291853237742302,0.08879173598760413,0.07463276646876914,0.09081789475188444,0.09461703343709602,0.08136603751518193,0
IMG_1280.JPG,0.029704291088843315,0.05751540074170456,0.08352705097334796,0.10104611206047498,0.09611041381771929,0.11952247451181643,0.12302374577506608,0.11231343023428128,0.09167119080757621,0.12522250786175043,0.12635238301688984,0.11496442240473473,0.08471330707248534,0.11176029699443914,0.11646904968994978,0.1088861386246871,0.07000131391674069,0.09294908872153045,0.10056775322584843,0.0922998930546994,0
IMG_5547.JPG,0.02478628393298876,0.05179696194647033,0.07437622983711413,0.09222650962356096,0.07926597302043521,0.10184356989109641,0.10571652118383804,0.09997446657083009,0.08502254887057316,0.1093275062671615,0.11372642607183321,0.1101314374974603,0.07985117136096934,0.10836783955371203,0.11152495267757288,0.11091921707543594,0.07209859239972556,0.09053573451004299,0.09832445467105731,0.09688033385233298,0
IMG_5142.JPG,0.021274781103676418,0.02433740864892758,0.015630017801081572,0.013750873092028352,0.009244960432647676,0.011172507045252102,0.010173058033615748,0.02214694150666912,0.026598046474885093,0.03386169513426286,0.018406014623424116,0.027008232647633777,0.043086030480610514,0.047854048324439284,0.017976910041478795,0.024722703820995368,0.04932757147745462,0.04602111814867182,0.02095618238679875,0.011635055673143806,0
IMG_4359.JPG,0.022234507118820825,0.047698603303423286,0.07507229675318192,0.09397759556041932,0.08678864686247405,0.10835660567307567,0.10945827427340248,0.09926722845778461,0.089363819948545,0.11762165910989865,0.11592337166585438,0.10351563708469455,0.08447333336597979,0.11092828727663297,0.11194145457221195,0.10123177987531298,0.0754992979020693,0.09558252620846953,0.10200063253675563,0.09587544711815607,0
IMG_4316.JPG,0.029388059164651266,0.05863257684906448,0.08707933115878373,0.10734857124138611,0.08777770202871465,0.10772691819282651,0.11346587091095355,0.11014514528589404,0.08929974636927099,0.11300665326697955,0.11708121474679835,0.11619686147758168,0.08113589753605904,0.1039427375631555,0.10789630534313513,0.10873361799362995,0.06869045408030917,0.08412661666132586,0.09410319312244363,0.09959367775599222,0
IMG_5991.JPG,0.022394720412702455,0.04929971278269576,0.07496820796582848,0.09328782702468652,0.08807299000570744,0.11019678563750857,0.112649864719059,0.10523957491080523,0.09413403909483027,0.1198982812206942,0.12145894225207238,0.11393077648093301,0.08966025969883604,0.11741727184290844,0.11756340628773469,0.11179205920074473,0.08061776468363561,0.09435216187794275,0.1014794031752404,0.10011180003540436,0
IMG_4306.JPG,0.025567640792049397,0.053834491717436816,0.07952628237989062,0.09896886045947129,0.08652716047959062,0.10997533667737841,0.11564839021706577,0.1090392448275525,0.09018584093463344,0.11750622420696771,0.1196477291234467,0.11060248815930736,0.08455327168819371,0.10866975254207,0.11339055026276389,0.1082344608015695,0.0732896948553998,0.090770573988431,0.10325502642699635,0.10168666804277302,0
IMG_5806.JPG,0.026232102935910145,0.0550742214614853,0.08313527708269655,0.10622809415131448,0.07965479256142541,0.1015497077737936,0.11288306448080973,0.11100087163915728,0.09090615539838838,0.11654962091450771,0.12135669645918584,0.12144343859591161,0.09280838515154466,0.11501109933460307,0.12105120927318734,0.11842879762845022,0.08423436634189714,0.10440549693618054,0.11739600045184204,0.11920736358954445,0
IMG_5007.JPG,0.02803448818855874,0.05760583929562552,0.08504634187046421,0.10585533593240377,0.08872428207910985,0.10458453172918021,0.1030964852455326,0.08762881550622084,0.08672338520893903,0.11082783277796414,0.10431262251860896,0.08766009987702976,0.0819401532155837,0.10278964818624077,0.09758916202353266,0.08213877041191388,0.07100843749166527,0.08883358814940291,0.09130174986246238,0.07758073704192375,0
IMG_5826.JPG,0.023294574012966206,0.051078514041048025,0.07871243075054193,0.09731092558964537,0.0784871696678969,0.10080469391340384,0.10391908844177786,0.09115584349524856,0.08811011203124815,0.11449868257123193,0.10919246796351133,0.09702474691825254,0.09130802859005376,0.11458312603937978,0.11551647415294279,0.10007627757252748,0.0855122571409055,0.10699786627404902,0.11800467733710111,0.10727010398192385,0
IMG_5063.JPG,0.02242600645785075,0.04711624742280543,0.07549042942306664,0.09829500629249353,0.08688125588808884,0.10680350432448762,0.11357879498523714,0.11654042530360263,0.08925099158095118,0.11487046650338935,0.12125119551544658,0.11960308256309027,0.08333249267499601,0.10743561118760139,0.11776310524435613,0.11935628791537617,0.07155750177040757,0.09350726903133896,0.11004669353006472,0.11183744777478348,0
IMG_5152.JPG,0.025421639506479816,0.04993574949857939,0.07061831558332766,0.0897825821424796,0.07728219803406235,0.1009581908972417,0.10530582367661034,0.09642155608075727,0.08278507137534714,0.10976429726017672,0.11446269154666315,0.1083406212342682,0.07694210554724938,0.10710308300925322,0.11013653695731387,0.10787365519821919,0.06810057867709475,0.08361066554452434,0.09217408666782012,0.0941590595929575,0
IMG_1209.JPG,0.025761043339373065,0.05138837631401867,0.07350239127915048,0.08999873053268909,0.09888496021010149,0.12581048585521015,0.12905941200735155,0.11312037555779789,0.09998726207309178,0.1343664648364718,0.13178017060948038,0.11614454747414106,0.09442187732833358,0.12407348744506837,0.12544557259591305,0.11266213360063344,0.08190938596166268,0.10334072622494034,0.1105300797594233,0.09764302677102293,0
IMG_1239.JPG,0.02702869918826818,0.05669470195806207,0.08110655439387592,0.1024700981496088,0.09159846767752242,0.11377738862312066,0.12357259111828917,0.12782693724781694,0.09316586304311462,0.12039833228356481,0.129521612155287,0.13171359120891668,0.08743289748618877,0.11251775880064958,0.12643401891459827,0.13267727294964188,0.07358920026262054,0.0936773443075653,0.1144389244983326,0.1281409806353614,0
IMG_4786.JPG,0.02299785050325238,0.05000154623564325,0.07357540077129598,0.09328222632323084,0.08192413077074459,0.10439817103002351,0.10836974999753815,0.09723007866024465,0.08677708887035358,0.11366502344850815,0.11236338742312209,0.09819204331725992,0.08304013986535123,0.10721567750117741,0.10685169598423389,0.09571830090794335,0.07299112809486931,0.09097121628881058,0.09685204401397936,0.09056655437157969,0
IMG_5328.JPG,0.02906577415050261,0.06270252561537204,0.09319170598848019,0.11722323642096387,0.08710373504320595,0.1175376864290693,0.12675532228795128,0.11760962274942781,0.08922401815723516,0.12512316486710115,0.1231162123460304,0.1150955856904911,0.08439938241560019,0.11174607931067539,0.11247739539120083,0.10004270120892753,0.07183916717772515,0.09009104046932646,0.09990111754728445,0.09294760385513971,0
IMG_5350.JPG,0.03125591079063993,0.06214761230083643,0.09133793689864032,0.110872508653158,0.09023502819118659,0.12002633050608849,0.125274430026003,0.11115491311774972,0.09078841851969523,0.12759490635263082,0.12631308495366547,0.11352528989703149,0.0864116591475254,0.12061069557147187,0.11907709122805936,0.10241893146592317,0.07724735371768585,0.09682957249534581,0.10318170195823051,0.08714643314597699,0
IMG_4139.JPG,0.023734552493237766,0.049403324927458935,0.07544809305945328,0.09405503196936532,0.08702800867710937,0.11285373799712548,0.11940625530402622,0.10948541117245411,0.08944266963842057,0.120079840921557,0.11978388616860007,0.11086404822268454,0.08455178720032337,0.11014527749147723,0.1143895950969801,0.10396551095920079,0.07247303501589272,0.09075518564957556,0.10225742384598047,0.09614907874270454,0
IMG_5635.JPG,0.0323583766563911,0.06075240587780518,0.08942186669978133,0.11897787960903003,0.08421250847818701,0.10982332647616844,0.12046498254574102,0.11626463713950656,0.08926566733889463,0.12011774232354629,0.12784432971279241,0.13089068214548302,0.08764392799501115,0.11609577726203567,0.1256583381606499,0.1302172257107634,0.07748777883711132,0.09588417881086023,0.1128492264795514,0.12752166378612476,0
IMG_5756.JPG,0.026165277861258506,0.05090260801766221,0.07816241981542202,0.09779967654485146,0.08188437095840623,0.1065291803041826,0.11049057375744496,0.09856240874806843,0.08181462834132522,0.10916222879585065,0.10981196640325609,0.10072830255815492,0.07482147585419,0.10041505405360689,0.10403410017716364,0.09758969557684392,0.06504889091374419,0.0835390393471942,0.09181772379330039,0.08757912170311849,0
IMG_4286.JPG,0.021170161915359552,0.0498931313751938,0.07819397980741673,0.10129209398501514,0.08516124341253485,0.10056778924500481,0.10646191364082128,0.11316079042541623,0.09122000508717876,0.11330643124714412,0.11995713036767276,0.1237452182087307,0.08754374782831087,0.1088061512576004,0.11823519379842708,0.12427513653545647,0.0774788021054661,0.08914664503156763,0.10372317385241392,0.11333316151215884,0
IMG_4296.JPG,0.026379598320379016,0.05299771791445677,0.08095739590614966,0.10045149762524266,0.07733253441941229,0.10383388221486378,0.11210685509658384,0.10588344351866386,0.08151715666576674,0.11177176419627076,0.11671189318569665,0.10948493769294115,0.07714186360109092,0.10642999133948587,0.10916697813636615,0.09939906925557054,0.06747413301365653,0.08389808167912803,0.09395866981715573,0.09009679517722813,0
IMG_5053.JPG,0.016142888984955042,0.04136485279642623,0.06507194366770512,0.08491140146388272,0.08458859465969651,0.1014428958401486,0.1047228560188594,0.1062888130561887,0.08881246437572043,0.1126623947947519,0.11541238231902427,0.11105854110185796,0.08440190666295981,0.10709046513606059,0.11106429637659125,0.11011151450947326,0.07504555241871845,0.09093013820182354,0.10082680454279827,0.10105373981820977,0
IMG_5675.JPG,0.025082737634183668,0.05057739585558195,0.0777549157113103,0.09603793744818144,0.08398925215854174,0.11247046151849846,0.11592883819856284,0.10304460198779627,0.09036316146624451,0.12256760177074506,0.12129943054868325,0.11023962140156153,0.08790411339199403,0.11604604480980119,0.11920461366006883,0.10754236908693161,0.07810823517714588,0.09541387461579966,0.10503220121358864,0.09458809209308765,0
IMG_4866.JPG,0.02729613290940724,0.054397409728266136,0.08085906371416093,0.09913163540063595,0.09117252231332183,0.11350502629979274,0.1164022827309941,0.10957060576619063,0.09333448215075396,0.11866671833114308,0.1215534054784042,0.11402255407121606,0.08578699663334421,0.1099898799858952,0.11442201790707873,0.10974792603624696,0.07396719643676188,0.09060722181218475,0.10050984169018488,0.10041943739399546,0
IMG_1270.JPG,0.02129682328335712,0.051360234142427456,0.0798719862133735,0.10423275613470935,0.09026828732918775,0.11440288089314288,0.12519470119755957,0.11695639248667938,0.09668406572821041,0.1287746172877658,0.13281085527980618,0.12529659037574248,0.09463572548827703,0.1214173158563686,0.12975519621892648,0.12539597453836376,0.08307375894941527,0.1059287434462882,0.12216499634375462,0.1261325448339896,0
IMG_5938.JPG,0.02193095313748272,0.047956524699591954,0.07296361934178518,0.09512097746911334,0.08002426854456672,0.10159170521235503,0.1053409952105981,0.09576239541704056,0.08616736427204232,0.1130532556149198,0.11344474347383939,0.1031507245884849,0.0838142476258154,0.11236425176222306,0.11140319209395835,0.10243493578859766,0.0764090314712382,0.09505477242412722,0.09951837061812713,0.09220215388211773,0
IMG_5685.JPG,0.028655673881892087,0.05701259801236741,0.08624384412921919,0.10395933353964489,0.08530308429923388,0.10829138425875466,0.11181331609501434,0.10210326594716718,0.09149860058611403,0.11777839437042759,0.11397192543129392,0.10353018740257769,0.09036714298794708,0.11194536803861074,0.10932539295730996,0.099502172947125,0.08197352427854174,0.09775257623536696,0.10217473324300265,0.0948848062017406,0
IMG_1138.JPG,0.0193694614095386,0.04482462399266829,0.07194000788824285,0.09282558618402982,0.08124624146751813,0.1062859243889798,0.1189619653156548,0.1148310210062914,0.08614557003644664,0.11999402066427689,0.12621639464747508,0.12048375381410369,0.08465413077174687,0.11099363728271938,0.11860351016576208,0.11230061523998942,0.0749918397500057,0.0948653694027296,0.10922351746288297,0.10721396483116348,0
IMG_4069.JPG,0.025650580151519924,0.05250739562168491,0.07691988833788754,0.09364605060906946,0.08965757271330047,0.1079681288260429,0.10969214022151798,0.10114209230710779,0.09242246650879232,0.11439262485741693,0.11331569350749919,0.10326147800778612,0.08495585227182294,0.10714263990832826,0.10855614568450352,0.10095378284699415,0.07377484783989609,0.08792645438706956,0.09533470703034218,0.09418292004766783,0
IMG_4926.JPG,0.026113647445243745,0.050701445857397644,0.07399845383230058,0.0894485606405315,0.08876898496644788,0.1121424675262108,0.11678247691178528,0.10328546179898467,0.0898615251609305,0.11738428022003033,0.117251522372276,0.1050141634936228,0.08377795498084191,0.11001241910086561,0.11112407611440091,0.10293409421299436,0.07329401134281721,0.09361054835208289,0.09920305632020097,0.0958385494011594,0
IMG_4266.JPG,0.027254577760746357,0.055468318670732486,0.08537107441915814,0.10633839722246806,0.08262368356133298,0.10171402839654058,0.10787706395639567,0.1036638663597797,0.09000941860497656,0.11315316951440349,0.11647197941437867,0.11466891274564388,0.0890727590737088,0.11043188154768183,0.11560463867807333,0.11318798458465927,0.0798307576003631,0.09855013502137812,0.11323793378498331,0.11338823399430124,0
IMG_5981.JPG,0.0211986427173283,0.04295979435456314,0.06771568772283677,0.08792289716254921,0.08197412845516873,0.11103635910454222,0.1142926688224951,0.10068390894591894,0.08838880721206556,0.12396747015167241,0.12071479793664608,0.10847518568373916,0.08556244559507661,0.11682884510547908,0.11907728807881904,0.10518735229046178,0.07700913061283836,0.09549638525606881,0.10497309523096264,0.09630339630446877,0
IMG_5318.JPG,0.02985029181953546,0.05681616459744226,0.08129458145774852,0.10044648870630077,0.08854418261049839,0.10227006070745592,0.10072387691606287,0.08715341385216509,0.09125571339312412,0.10954728475647145,0.09876172408855956,0.08390641514072111,0.08734394567874626,0.10179991737750678,0.09325339081915472,0.0766834240681614,0.077065174663657,0.0869853886185357,0.08499330982695315,0.07144375148756191,0
IMG_5422.JPG,0.026148678921408677,0.05289481085303909,0.08001956226706773,0.10116735308160586,0.08788886195226535,0.11090719737764242,0.11743060530550894,0.1094603222583101,0.09072400633504803,0.11801007535183791,0.12017228001631057,0.11420934848025927,0.08412853137989165,0.10869700243007303,0.11529184236996523,0.10980260356130413,0.07260420713860442,0.0918327074981826,0.10331188695097848,0.10307191982523552,0
IMG_1189.JPG,0.01887845352915559,0.04461211434947855,0.07124803547149584,0.09265115039403643,0.07929093247896767,0.10387563363753409,0.11848229098894933,0.12538051722633978,0.08420632286540408,0.11606674666894701,0.12939305067385057,0.13522195273433776,0.08057349783747511,0.1120734009576417,0.1276526136767977,0.13361835678803716,0.07170742266503623,0.09361617221048531,0.11539514656231743,0.12531439720694504,0
IMG_1199.JPG,0.024581986367808454,0.04957620852764905,0.07468671747932544,0.0955586046776018,0.09051859655871602,0.11608607053148948,0.12067066953726145,0.11001547650263392,0.09113344202804441,0.126431382183491,0.12741265717061487,0.11739432590596323,0.08581041694269517,0.11809670231429109,0.1225966041658717,0.1142230671631591,0.07478658193876044,0.0976518469904937,0.10863956102655961,0.1041341687637894,0
IMG_5582.JPG,0.02159739045052662,0.045282464110884914,0.06033939776175533,0.07276316636817451,0.05640747468375672,0.07212227173621492,0.07821107542419489,0.0729665784104096,0.0664552057361501,0.08540102313538926,0.08597842650642147,0.08309855420853637,0.0669352304150111,0.0884439510098981,0.08558815655126199,0.08028388667069333,0.06174294365891126,0.0726222698079939,0.07808121466603758,0.07162055887783286,0
IMG_4435.JPG,0.021968093315838908,0.04855940362946484,0.07355003522908854,0.0931641916015071,0.08600195332909075,0.10888473978965367,0.11411964304763132,0.10555251000411568,0.08813299773786325,0.11765181116918769,0.11858937093523325,0.1111656445057509,0.08234459974170598,0.10838481682300279,0.11389016875706447,0.10787008614340872,0.0715818042508172,0.08744429885709423,0.09939411299816475,0.09703734598872833,0
IMG_5173.JPG,0.024434646398161015,0.04864238209279776,0.07078547152429514,0.08724304662909954,0.08488187937685812,0.10316824838829106,0.10559858417717059,0.09331929020089663,0.08678080738919423,0.11323927362795791,0.11016003784154076,0.10086637753603683,0.08167186286092014,0.10734429617580801,0.10659021786727302,0.09706617107915445,0.0703929711348453,0.08885580706809987,0.09417195761494551,0.085850689250508,0
IMG_5816.JPG,0.02822453849598944,0.05865248884931509,0.08390308773841458,0.10608255085742527,0.07659464493474913,0.0997324324678245,0.11189436630028576,0.10624114153289949,0.08795819775047148,0.11792659686413956,0.11823106137549626,0.10917295048179258,0.0923269587828072,0.11612900398918909,0.11619689379324225,0.10412291860092177,0.08844991158894008,0.11134729321390727,0.11890393023189438,0.10911379025832965,0
IMG_5572.JPG,0.027470206086471997,0.05654016058383768,0.08352804925977002,0.10531854749573248,0.08849243348318131,0.11249388449291473,0.11948271297386451,0.11278157281871244,0.09229486929219462,0.12136219245082057,0.12405261714797239,0.11782481897570556,0.0865174199682748,0.11494985353985697,0.11784492428904082,0.11184514720545041,0.07476911869064715,0.09266929661048015,0.10024892935358252,0.09707628674364999,0
IMG_4634.JPG,0.021025352293350664,0.0471652917680007,0.07239197441562675,0.09236594346731376,0.08603206615193701,0.1035879967882019,0.10586735427194147,0.10435123566821895,0.08870552661337311,0.11272577504992251,0.11516207096369616,0.11002408499097693,0.08289964722604796,0.10963393000645023,0.11136370248164192,0.10926705521247504,0.07202513895928461,0.09130512490048608,0.09886779746354867,0.09884654458636727,0
IMG_4403.JPG,0.021824535736313,0.04683270930758041,0.07277336874466707,0.09240796669028574,0.08331230302040288,0.10313190037292438,0.10623930105128422,0.09532097212356061,0.08976061160897585,0.11300284804715638,0.1083776858920088,0.09580686960864326,0.088997333819286,0.10941334203610648,0.10799233476260525,0.09562778399923597,0.0794894581936957,0.09715070505353586,0.10735859193201937,0.09733479502573461,0
IMG_4119.JPG,0.022797796846718017,0.05003278979080276,0.07692948646500798,0.0986972396408417,0.08585944906936967,0.10795847390180537,0.11217604806828181,0.10974816800122995,0.09099539750032166,0.11828172113422607,0.12179864747215609,0.11406479609697069,0.08658067579801891,0.1145261020937784,0.1204799516829585,0.11357298429644183,0.07741186485476573,0.09363129499964419,0.10832638800842212,0.10578360165712497,0
IMG_1229.JPG,0.029848182862822023,0.056680952290730016,0.08333556737562249,0.10749369177235314,0.07100012191649334,0.10318342862686526,0.12055619664761419,0.12023577590779952,0.07543280305229245,0.1169812720478046,0.13130399996531528,0.1327420898879764,0.08174256541487164,0.11281340836572076,0.1257910488827592,0.1253106894219726,0.07929799652136381,0.09702995891867558,0.11439581939687969,0.11574640779684658,0
IMG_4089.JPG,0.025521077080572736,0.05545475670475885,0.08217254847097231,0.10550360055194685,0.08986938446484674,0.11119290211992307,0.11446202033072475,0.10435545339239934,0.09341820021571112,0.11944288268143359,0.1186761798647354,0.10757849217407234,0.08655912203840532,0.11678818710246607,0.1147546670779631,0.10491912685035326,0.07684293258780438,0.09398892735556548,0.09954271136397752,0.09655821811285799,0
IMG_4796.JPG,0.023095152765466646,0.05189447115560457,0.07794930511053987,0.09923865331940496,0.08572168088550124,0.1078716822223529,0.11668839544202586,0.11942115627489508,0.09407147953165494,0.11746889551963273,0.1245736582900367,0.12448302180709069,0.09179240527256945,0.11252214600991348,0.12023839338890577,0.12388719084213583,0.08044720238577734,0.09352737278658325,0.10790568924681619,0.1176537084836979,0
IMG_4936.JPG,0.02824189336387196,0.06127177180937681,0.09293837637376957,0.11613420069231187,0.08822683570042572,0.11324870673479752,0.11978239916098142,0.11653970477834624,0.09399850331556901,0.12530341184187713,0.12505919365320275,0.1187547329984669,0.09272812787558907,0.12091784661595631,0.12272475405388517,0.11479431527344527,0.08238601757666258,0.10222780042535566,0.11586787154309533,0.11140459535427362,0
IMG_5017.JPG,0.022047278300220935,0.04178262727355,0.05584861466321423,0.07346424312172092,0.05225574405029801,0.061265572663204565,0.07782908487655318,0.09145984073313985,0.05181460268835027,0.06562184737546498,0.08216717793194062,0.10074071753927558,0.05118708654938049,0.06323488680136924,0.07776337050803699,0.09537330466482774,0.042843719060163266,0.05126818596297582,0.0631190216047683,0.07639637797937619,0
IMG_5111.JPG,0.027692348567140257,0.05884270964855721,0.08812103864606116,0.11114056590073255,0.08438220903291724,0.10514543827689239,0.10811851947891034,0.1037917704233197,0.09326139689731258,0.11986181870738488,0.11926158510508322,0.10976427245353987,0.09370019268271285,0.11673069454777237,0.11564699084082616,0.10687214265373947,0.08569369240746075,0.09523374298867653,0.09968065579796591,0.09480914268851061,0
IMG_4223.JPG,0.024436447604049776,0.04988452006675651,0.07634278536192644,0.09513229130177116,0.08584065899497591,0.10217685319923472,0.10448054169292932,0.0923946783186629,0.08723832605485464,0.11081566452902401,0.10808431856445572,0.09568720674176431,0.08186381664434668,0.10300646280980033,0.10361761256772276,0.09271006886940343,0.07078530790839756,0.08765946192887573,0.09427165839459159,0.08969220079602404,0
IMG_4049.JPG,0.03461445067478051,0.05107695652185135,0.05591779469667329,0.0665499817919856,0.05152213473140424,0.05795191759028135,0.0708960189515188,0.0708048913721618,0.049686059159576496,0.056340873815765004,0.06159384544327066,0.07080542710255759,0.05396884211550946,0.05379503093359924,0.05933729819681296,0.05843033745380181,0.04626433531573282,0.04811473194322612,0.053237361618901614,0.04825300135428922,0
